student_ids,well_being_scores
KBWbqqn1,67.07659116947525
H6wOKQDX,75.82273347104596
b4BldUCF,79.76422370079446
99qMLbRg,72.9034331652084
2uUYCNDu,81.2566510751587
Tj5aCgLG,67.00380024300755
C3B7Assm,68.96852397021759
oS9plScI,66.41564469723144
Z3OlUgOb,81.97248342549193
43OVre6Y,90.02250053050525
XOnnGxmA,55.6083166935668
xCTB6hFK,77.24902475752324
dd4H27Dq,95.75279357745012
AFgjs5zb,68.1599367906716
OlELtQKr,68.90896224869701
RFrcKyqE,60.80425390988541
N9m59D6Q,84.5336417077565
HOEf0CiD,55.793174183498834
L64D8VGM,73.45224803894203
p4FIg8vJ,60.08927832295669
VfS12xJI,70.0268886602778
TvppS3Cp,76.2250200833975
0l5y78tX,82.75246087562839
i9BK4xf5,72.47212735026487
IbHKCjdn,76.16277932305
S3L9Wcrm,63.45386996454964
tNbcvnyQ,78.48490475119077
pQ0vA8ci,81.18698011366527
zfMvO0Mz,62.97505301301596
IrJ2B54f,69.70713297066828
61N2pzV4,74.35326651798316
FR7smbTH,75.57675012295458
TxkjlyBG,70.34656937692591
3Gd2nnEN,66.0295319576306
jxQq5wde,63.28243204561963
VAwR6aKc,60.782706417849255
bEy0k6Uf,68.55301608096886
r1uwLjXb,82.63952793462818
K3RJktps,70.18277587565231
DNM9RvVj,68.56659718642612
mDn5UOT4,79.83229011276546
2Nfd4jTP,62.596650556502865
RAe4VEru,82.02287828026334
vk7REsKm,76.05209011256098
P49brJUD,73.97204944637649
iV9tStZz,60.997729189354885
O18bhlAW,76.25793562023875
weVnyR97,74.90420985757623
mUvIDqPe,52.50883054203956
4KkBHXXl,76.972309403445
WVPVg0Y9,88.78104837172538
hhZje4cw,59.84474964376063
HDi4cwy5,77.23450370947131
25sNPYgR,84.73105827332124
5EqK1riz,76.27543002509796
4eAwH6Nx,90.20589940790552
VqrczXZp,77.1813912986782
avGVXBMJ,90.22112868066235
RpcewbRc,64.24641489069373
ZhGdoTTh,84.39682247429278
834yXW5K,75.40351485687036
cT45cSaj,67.55027547082061
LOANKRtb,77.67560200396545
bjWUC6FH,86.92238765655749
yywHFSLI,81.50620418215699
az9lW19X,83.30160785510698
HFoqqzFO,77.98662451025587
mF6OInJL,81.61982998448725
jdix7La1,81.54687539256902
JU4wmjK0,82.42638512725175
nxBQsKTv,68.04798968942988
PoiUqfcT,72.88026793188722
0KcCpVrm,70.37697555229704
Seo1VZcY,56.203678992208566
LjF8k4cP,61.23156364338601
zyBOY8fw,72.67992540663892
5nCFGuwU,65.85824396155589
nfwudQkP,52.68654937968399
CEj8SKMv,84.24787386000186
OfpKuG6T,83.34432886718945
AvpmELlG,68.8032929175647
ez4ytwB6,77.22674922599353
li1atW4u,89.22936369743381
IFU9uFfa,68.41185278615828
8v6av86b,89.96882479486094
9ptRij6p,91.5316145234494
3k2U4AlN,68.03385614304374
Og5zHXwU,75.39108673207949
65giyUQi,77.12442649790441
8xTO25yk,78.8373409657984
AXH7Kcaw,77.84074028771593
wBysNcZd,63.76190658595075
vVMgPBaz,78.5398776088062
krzdyiNt,79.91350811873328
EnoEZb2t,76.94977197740238
XtytSX8Y,80.64871969276862
uBI75CVs,68.59807675185161
MHCifpOq,67.20390801555467
JojKCJzC,69.89469014614386
RtBN6FKF,50.81783580071266
1StJjvPy,73.78151430026176
gDrrCGDn,72.21710074921174
1wx0tnof,77.77648228173412
GpdQgSrq,68.28205397705815
nr5VEop8,42.2838092207978
ULjKt5nx,62.126943008002726
FjjrGes0,59.381796066638515
bzmS4wmC,83.86352993599849
Mk7X7SwM,86.00245737030494
mtLWKkg2,63.12579369284241
IXcrYw4E,77.47458675437953
UoRRTZFV,66.26275726540204
dLBIb8PK,68.69130034023043
hGlfWZXB,69.45448197643151
JAFVgMwS,60.121999299593384
5W6ZxDKQ,66.82979528546423
mtJ3XThq,58.841923577774374
C9javO0v,75.39309204468152
kjpvJD9c,79.59017928830939
QYlSOElk,70.24499158972891
tlyYHJUm,67.44048752129449
BKK5LtI7,68.74062205158612
7OXS6bkm,68.10287586184306
umXEESUo,86.70396046064064
EZh3RCHQ,62.77434701182166
PG4VLdzv,67.77572907054461
yoy2qGlZ,63.90104543493392
daSedQVQ,72.30939361596201
PT3tnQfM,71.1486983943577
wDQdY4nV,65.78372693965511
0ZjDcUzr,79.94138908298336
manF7kwV,68.41372905440676
dBHqUwqG,72.66904349395199
AYGvd45Q,48.73259012781404
86Ng7yub,77.03320108573146
0pfWJnNR,84.14983414489271
cLti0LBp,68.63329522236263
iYgJPtaf,78.93373428165299
cs5LM0YQ,82.0656787880569
KPia4kdX,83.97892728805876
y4WqqQvY,48.071412739069594
3oCRRt8y,86.73362752339156
KIe0kaVQ,77.7031341178644
nYhIHbQW,88.7461274299677
8q0CgL2L,55.10543527761281
T10G3ni3,74.47079687188872
JJOPvUUu,72.35305224764492
nhTRArnw,55.97910822130934
LwET6CN4,76.18713883642936
WtbqjN68,79.94189153932143
lJgNvmir,78.9825114051333
zsOgfggF,74.75347798807341
giQLa4KJ,74.85910657737418
j70s26Ci,83.71843093928767
VwBFA67o,76.11466792533939
cAIKMshW,73.23031884947348
8StxumTa,89.26702819917722
CYcjY05E,63.68728146106664
7s9dZcMz,91.61957379067779
Bl7JsshD,72.49439409372008
AUjigCUi,62.20923499288887
xj3anL2Q,62.49244249921705
2XF5kR3r,81.45180910895274
1vPex5Pt,69.74189587140926
iAEMHMDf,69.06807341655093
XA866uff,74.2567972041468
LRU31fNJ,73.57552228398936
76C6nTvh,86.62770047218144
yaKVIKH9,62.81176892375285
SYn9FlSe,87.71125435498698
2auuOY89,70.66339649412161
wCllcczR,75.92629797728449
CJ0jCTyK,74.26636615155533
aagUxq8f,72.34341994398932
o2UoqDzL,69.37499492595614
1Ys4pH2h,68.02295504869073
SMvkcEnF,80.64511917790438
JWO0XdWm,65.90548802681475
ZQb3IZQI,57.038372096357485
DCyyZ7bP,71.77085781943107
5JxZ9Zmv,87.52278290747083
CSDrv3L7,86.5674362250933
LRplNrtS,68.33163153905113
Nwjjw8bM,76.45415153895692
28l1b6Zo,82.82208722916612
jhQaXHhq,65.00037568416396
hh4MANN7,79.05283744550367
Xyfq6SUf,87.20520433262314
HyQmoV3S,57.743708757187804
G2w0zxxV,73.64843473442879
ff1OAi5J,70.91775596311848
YPrdTYg6,73.4088036081143
KDLRtrPb,60.40991792891222
csr4LMgD,74.58226510245002
jTu2ZnZH,70.16637753319435
L2RAbBNs,72.28881833470304
V7Xg8g2q,68.10043437369413
LVU9LrYV,77.16006652086847
OT4cLlJX,82.89311405393134
0PtdtMCw,80.66158737166367
H6h4iaCS,83.23820030872731
gXnS5VXt,73.91000819054365
zNsDJEsW,70.24775763489677
wi9KQOTj,73.11097503549735
ytuc2pPv,75.99266969420398
F7GZhQnR,64.4882996474064
Vei4KFp4,80.10962979177509
km4m6E4p,63.77239881486755
YKILiiKu,66.17914148359303
7Wk1qoRB,69.15001459958562
s2iMcpKw,65.22031377342651
iyKBN0iA,65.02292524914405
N6Fewf5n,67.10215333124461
ip1uY0Rz,89.13093714292755
Pmqz6VTX,86.68018592539052
juBZBKx0,81.0593052566898
teFqsdZe,72.91518740798494
bLfrZ0HL,101.82213725301233
0QSM0WoV,70.61879596744214
YXNGG3ZR,77.86465300895502
k0hDgfhR,70.43893047674983
34d07WSo,60.21554529185529
4m6JyNBk,83.57688431445386
s1Lrqcpd,68.40362828979782
a0NYm61W,91.8728916676836
HfzFTMbn,54.23760960118048
CFWUNnCa,64.27191685783559
C9yQObU6,85.14912168808824
86vF4fJw,74.16526289761937
IoyWfuZ5,74.48352573730041
b3bkBRau,63.81241994188068
LeDSZfyp,57.03581920676882
InBJyyy1,79.00344469810742
Ybwc4Qsu,71.00526788378887
canEhyZd,70.75568630574698
pjdtK6v2,73.20222956810028
9AhseZ95,70.91457268581934
LwmD6bsP,61.11166112593601
QbJWGa4E,68.96879787643621
3AYe9azo,55.6533935602492
OooSajv7,81.62600204290402
0iWoHDBd,76.85043398952445
Wd8x0U65,83.47294508434337
3Se2LCtP,83.33148305605579
G0o9kD3c,89.22288351307925
dpImHtJ8,72.5228459791826
dqUPEIZF,69.45083816811707
L8VPgEhm,78.12694724658499
IKrlgYVp,85.47446151559906
SXr10Zmr,58.75745014989097
nSI8eaGx,71.08917929169789
VpkXQYbb,83.27610720321454
8da6zX6b,71.72116547696812
JaUVfr3p,68.11228094966184
OXPr1QKn,81.7305249105946
GXZ1tfOl,77.02808316278079
CU5lT9l9,55.53414330150231
bImSIJER,67.68099393108466
yCJ6ZYZG,65.82410365744252
cM1Kxllz,80.93807922248116
yI7UhB4F,81.80922396483889
bKiPe8bS,88.48464901302144
yirIhNLV,84.1347236578998
aY8TzpXc,65.38821067782709
PesgP7ht,90.01290517636431
oyUN2bsm,75.13573888235443
2GPC78NQ,64.56134071875533
B91kjeQ0,75.48671540543994
5619zWeK,86.98104480466452
gO3wXNjI,74.15859506824268
aVAqjMwK,75.7602494747442
AC9Tq5mm,80.54196310607625
W5xAZ39H,87.02525246475814
0x7JuQD8,76.59215940261053
vJyFXMbh,84.81297722680996
sh0IeF3v,86.54621246265769
xl9qTPYe,79.08558165033692
vAeuLRwy,71.48806816372289
1OFoD7UN,84.00925060535609
zFKx5KUj,64.54647132455185
DJ4YpVuc,86.20813560567362
FzCmcWNq,85.66301341748272
LFDYoJHt,76.70855562382313
vWCgk0A9,57.21059425489639
ozaHikVY,78.29194970203967
ECKgG0sB,74.0724740725082
YUXBKuqo,92.08564006024442
m3IRZ2lH,63.48520424655474
ZfAu96yb,88.946079079984
FuRBNwPq,66.90842390651494
jaZXfEoV,74.58851752568836
QBJtiiRA,88.72164802741565
EYC48BaJ,62.01682419611207
CNVCh8jN,71.9964765369615
YuriEzQq,71.3619088379636
Kxe7kMnZ,72.52070619140252
H2UpnrgW,70.09697406414958
iu8A015Z,77.39921618230156
oSVMvNdQ,102.36351131815852
y5IxLVJa,81.37746497136578
A9sj6vZq,79.79694547698341
EBplsnkU,104.9422425501511
SEWdmArS,77.0352897001472
gXV5wxf1,69.61134608418772
q1oTgSap,76.75708986304761
U9q6naUg,83.41194686422851
V0Th8Wu4,54.32035247975762
JOumZMmp,77.17532335665483
B8cmo19C,73.19848896815346
MFsqKniW,73.53728151476754
QWilvhyO,78.21678529511233
3HaON8vp,88.54232018581932
7jkoGDlH,58.14139109920341
VLLj1YMb,82.91574950608069
6nARAsU7,90.7110381679432
4R8IsFX3,76.01348199866717
CVfnwdrO,71.01550338131284
9tWJBI9C,94.30591663953928
IPYYrp0A,80.76803428839699
kbMD3Qg1,78.49846530784416
U3kaswJK,60.32900982497132
R49E2Ic6,80.79683934830626
ken0igYL,77.83165563994623
AUfGUiYk,70.04830814214002
xsjWpH7O,82.42843735063595
9rNPg9mC,84.03510965285294
i2FMfdDN,64.55120235806457
clYM6ijC,78.4068748967828
mJxssCpv,81.64276584480868
bIN62rI6,98.0667316240341
WZ7eytvj,64.095629995489
3Zj8DXpJ,78.33718217679936
FT01FtzV,91.50190483102563
11w1EvMW,92.1354471921164
TSyPbqxo,92.04718545937858
iynts1Aq,79.87996216281454
dd42z1Z5,64.50818874315162
gQDxSlMw,62.084150137174746
Ke2ULIaB,98.1479744452281
UlIu3dTs,74.06620550215149
N2D44onj,65.98427697521136
gA3PUjT6,82.73675841651294
K4E3Jlf7,77.77077390917233
AvCAymd1,83.9777696310356
Blr5hb6I,61.63834391813116
5cpBUzDl,70.55535360681988
FMUvC8hy,89.2512358017226
ts4Qzoo2,75.92001893955134
uCLtzvxZ,76.51746740407039
SOEf8x1Y,80.00819514425791
4eb7E4lD,72.43455369590671
uPSRqstq,76.1013009492606
Gf6B4Exa,71.30303949624923
8Fa2ngF2,83.79226247225381
HkIgbybq,92.45592419769521
Xc9MDfaH,84.82082855446549
zcEFj4gS,66.79621603541825
afO0FLZv,93.63561521911237
lgqraQea,65.7677888417307
KJlsYPxt,69.14091140163559
ELb4JrRq,77.94881060173341
hKI7p1z8,91.03194319251963
6MnnlcIE,70.30784911989986
H0vAvdyj,69.90217153413255
kfusSkrx,85.46819856718042
JxsIiF5Y,87.85603461129178
O47RzeJE,62.62844463986323
f3kbkkeq,85.67874253542178
pduDXpMI,70.16445657942113
QcrZVCRC,81.93640793526342
EORp1j2T,77.59694235551
yBQ1nfJ3,84.16953351443186
sCeunZo1,62.16578877447445
ngFCDRRH,54.22573086056622
7BhsVnNC,82.2668824369901
gSmwLLXw,62.27146279927697
YaAlaSU6,61.28073931145043
PGjjlK2S,77.38749903725143
PDs8Ciaz,86.62285164712335
KyTLgTlk,79.40527749247532
lbyryD7K,64.00025513103583
zwyp4fY6,57.10741983910262
FkJTw5Ic,97.03789798040665
yWKXvaX8,76.60867963920849
D6z5S5UT,74.19254033312191
FKanDdge,84.21952692351657
iDnbOjmD,67.60992628910684
KbLr1omD,83.85305497802338
WZNIBbtw,82.19385038121865
IsCcJc0L,79.77336533801255
px9UrVSi,66.51296526384735
K0WTDPzm,79.85013079660642
2PT2HAlt,78.62379455119307
Q5JTuzHi,60.59545929929894
sLV3W7Xn,74.74543507462481
l1EJenSc,74.47413667268745
ubrKKzPJ,73.01673281945922
79kSon65,81.75421328181271
QWYiwBAs,67.25465869201996
eb9ElmRQ,79.890027491206
Z7FD7NTv,87.36991346981195
ndfqJIO0,83.91424804726906
TypvsvgL,65.69610571793882
RCXSyQMp,78.24177405069332
R5blJeaf,78.44816283294571
S1YUn5Bp,85.09070100946427
USpIcRpD,67.02176174252153
WFYX2Qpr,76.82467136161024
nEPGpst5,97.70796613373075
VuykcFGM,88.45568784293717
UFjWKo4I,62.098837177654964
egAwmHh3,84.14152937793463
FpKxTNh7,54.130842917652515
JQjc4gFr,61.30052468639309
QklxhMf1,78.24428533037438
1olMi9XC,77.49566370780587
L1J0yCh8,78.73170248960547
8ELB6iWG,71.14952446183574
QP9BW0KG,66.73535944734354
nMFsnFy4,82.71605900442309
0jHWgcCX,69.4244215403527
0oBYX1IA,59.98437498690514
9RnaNXgI,74.54698769543418
qnuZ8yRe,82.26388142434442
FM0Ppqw3,70.51890238532005
9lQyog0J,71.30617493537827
GNdblf1j,85.79994024274984
CttMraW8,86.66536704940161
eJqUCMQR,83.00166703621719
zM8rn6bg,75.90806786616682
5NpYW3St,70.6712751050639
ipwcdV25,64.91238571398804
gATA17gU,59.657451711830966
H5twgI12,60.105516235811066
jxGNbd9L,86.46528558257904
DUtjUEXq,59.92357129575411
RqXmy7FB,59.996759343099356
A9uAWTOc,76.52623011345158
DZBpbLCn,61.236750672122874
Ugeuc6nF,82.07880721473461
fEch8FZ4,65.94966830137543
w7mpoTBx,66.81140384945809
UMGXIGjT,88.0653345087858
POkPl4Vx,72.45060880293262
Hpczcn1B,62.53211243913448
Ae9t7V5d,68.92087696344997
LKD5MOXr,89.0853624657747
Wf3sdutP,96.02114851885946
0TuGBHXK,71.66892409985567
vX3Okqcz,71.09254023700642
44w0rRtI,57.34568240329283
CEsAWvVR,81.71220013169909
qgSVvepR,66.01937732790604
yR7mBMB6,79.20293179945799
QWzHNY7l,67.66988056006
H6VYJZeM,67.45411419933905
ttQ62qfi,78.45759652305956
E9Mm2IZv,65.93440439760803
6VZiXf81,66.47019835805528
NeOC5JUq,91.7897150394707
Y2b9qnb8,62.951710033783996
2HnH59Wv,72.98257698625912
F0zdQnDH,76.68129798825028
vCMIcJm7,70.7255905386933
NxJgc6xR,65.96428028141924
AeyGA89u,77.84567327299051
0mEo2I1S,79.23536057694295
6oQEgkcx,69.97055921712092
rpJToStK,73.02724022304749
OUFKWgoU,63.031273468408756
7DO6I7n8,86.77273076306915
2yTcUAJp,65.05221474546674
VsSNlYDQ,52.43207263365551
kW1vr2Qa,64.0480546611052
1u42a0f8,70.05969490424971
uUgL2TWJ,62.43827241462236
DIYzlHdB,79.62320568801182
miLe178O,67.89519495326215
x89Qk6pv,63.1388517274608
bKFRuTks,82.80886643915204
LBCiGBHZ,75.59723171812992
qZkUX7wU,68.5826334836222
QGX4BmQX,74.64528917393974
kWYaJwOk,91.91472263189554
86e5tsf8,67.6974725762145
WTyN5U5b,70.0946380534113
nzKHfSp4,88.22264807499857
A775wgsw,63.85635689131133
wc7F5u0Y,82.35244450867921
LIFHyPbw,93.16871094244907
nKq2ybjD,60.00034468056504
lyA7Z4m1,74.93075111567501
hXV4qHY9,73.37201976687516
pn49sosR,70.18282111646553
IbDtPiY4,64.67611555468972
p2TjY21U,86.58022976194226
3gHyNQJ4,80.04302627775373
f6RvuT1l,61.4042941398731
lRJKfVUN,88.25292672732786
rBcwGrF2,68.95223145925306
RmROnwQA,62.937376579172366
o6vwHpOi,84.80325058626116
mE3Bz9Xb,50.85053191935495
9niBf88b,80.36149935891228
60gPbo4J,74.82456940555838
bz71G9Dg,87.1660082096998
FFyhI0xI,88.33668315688782
rlzP0Aqm,84.45371471506928
TnsKGj3Y,86.64504947919909
j5NWZvAG,80.5270528038691
d9fhRJiH,74.32272862537604
nlMtkeRB,77.15440485447435
vFiGLeiZ,69.41232215774224
bDTFsuJX,69.16106492371237
ESLrCT2O,77.83716110514396
xl9bkpx5,68.52084117890703
aJyuqoWc,84.59159199469168
Woz6Ki4U,71.6094369310755
jX46z0ds,76.22245470744072
iBUAcUt1,70.08558590131975
aDI92BDD,64.46167103742896
Qy06jjCo,82.44933381972976
Qd5MupQu,69.74123678476266
pZ9DZTZW,85.0359221872378
xqSbSm6W,69.5395546267042
z0siRKor,87.54090117499501
KqP7mPVB,88.52451734926788
VN9j3EMO,77.41881741774343
qR2AL72d,85.21454920941741
1McmZjql,79.79149276338995
wicNGH7L,90.71605108685614
CXphEndP,72.63276429186989
upViAqHf,62.309130150107706
mWmguLrX,88.18520199274558
EGzsibZ0,64.51846958214686
z524w01i,82.47741917522522
ClXLAuuz,79.523265123477
DMJIPCTJ,90.09753039038597
YDGEGzEo,58.16426630295942
qArKMTjB,62.059545917559234
dF3MIW6l,60.006466833353755
q9nSvfUK,66.062030310646
08N1dreJ,83.25356111795747
2m8JkQPS,71.11604931423675
MrJqLP9V,72.2955694203448
dwIHF1s6,70.63794019470123
on4ym6ic,72.29124511569104
Kf4wknBK,77.64574014336652
3AY8YIJg,61.34097540387988
W2wtMgLq,89.18689553444192
4q1PoXBv,66.5635005924843
yd1mCQ44,68.53987759810148
ZmaJB4bG,69.16314868113794
czheAY2x,73.02577233440988
aCM5Gpkd,62.20873264307337
y8GpEPX6,92.89769559470486
QpSlb1kM,54.012273041604885
DxJI1Sev,80.23564762599949
eWlvIKwS,69.95606649356299
kSipS58k,67.23669894670248
KDuf4oBo,64.61697811364358
9Csb45KW,83.59600704979493
hA2GhIzv,74.21329294103958
pLvBXzmL,76.69493375927492
6H5znt0b,55.05987425020666
qtIhtIKG,62.98485780290713
4iTB2jiJ,72.71894538258191
dIH5ZFkK,78.49900695770702
NjJQYqgi,75.02103561368133
mXPB8Mlg,74.53382882585078
bteCqEnQ,54.25036390403811
6sYlwap9,70.50589373534856
BX2YucfX,65.2480457550517
A0nckC1V,84.9040917116237
vz4WOEiZ,68.07381681383308
HFSvqGps,77.63834543164711
pq0QQEYT,79.41870799030792
97maxrpx,73.20022818854972
dnwwaJ4C,70.69755300767748
FgwFqaBA,65.73401332212268
YUFSDz8n,79.28900335272336
bXdUl5z0,93.03502377661964
hLZflETP,84.67877140816857
lEmmL1yG,87.1126076004962
pEuuu95q,74.77914342564185
eWRMbRvW,92.48039587383562
6PnaXwEu,83.84197474669172
W6qI0p9B,61.880961170919
QfAX8aq7,60.768679018129404
plIExgr9,92.88255208105767
eFmiqBDA,88.08570844559823
pCw2aB8t,93.5731256764032
yJBjDhOa,56.82023096813447
2CjPGEPU,65.57827897500007
V7eGVDsD,85.06610343999895
W6CSlHca,67.31062037230053
Ajy8YmFe,81.57432043427154
4Q52vHOH,69.22251142920001
rV2jBhJH,88.29770220141971
VfJ7Gb7A,60.28362784465858
Wry8V84V,71.68835686050184
fUjcqtWL,74.61495098434959
05JJq7dO,68.15109739617648
9eFaqTcX,77.84563084051821
H28sfbEP,82.07815677251786
Gj9ds6qz,80.56716489994052
xTW0B2Dg,84.38346508944984
1gyrxcKw,73.03947473855051
Zz9brOk3,94.92167943856998
xX2wQmJQ,86.40130619095976
xVS7j8Zs,76.51454819502938
crUZb3zo,65.69577646181929
M0NHaLUr,73.0497072263166
iLwmdaDi,61.785582227858974
NdPgVx1n,85.28398170240213
pZxvbvTP,75.92442325337943
bUsIjAm4,78.66213075890526
mE8M1mxa,54.517039878323935
IF8a0VTX,63.39763141390262
TwwVlBcL,86.20432745687536
v2eeoTWH,68.73485463748078
nC8ObrMj,71.28264263175504
KSFRd2CG,75.79397263561121
SdaMq7AY,66.06774325183706
bnfq8iiN,78.24783160566217
I1ubCUSN,59.911794902498364
so9Vwt97,75.1432586368229
jkLMdViv,75.91676022387827
FXdYFmNo,67.77621925363465
E0xtkPDW,87.3293554768598
11TH1yZB,87.16042449451795
oqiI17eV,92.93537339324139
XqlctVY5,81.84038773678752
OdaM26LC,87.1956238038898
mtf5CKX6,62.68904238505213
Crr3pnDd,77.95394679811389
QkLNfksz,70.7170743291867
7uvf6cQ5,75.84016438153188
CkSUwAI3,76.03394121617777
7Yypx5fr,60.225232319251106
TlQahVwl,83.71189701886274
AkiQj9VC,71.32301226003536
DWt4rIEq,84.94375979090498
Yp0cjAdM,79.93949573071382
y0KODLIY,81.10490080787939
OzYXborI,78.24004055927826
NnzACTwX,56.90627582870259
iwKQpjui,81.37871326841149
Shuc9ytU,65.82844858376276
b0nZCWXc,48.84615192232993
K512YJLo,75.86321618036955
bAlExiMX,76.77137794941844
8G2tdiY1,89.97463498828425
X6l3y7bJ,89.34529274036026
jD6t0ckk,78.86253533405282
Awo6gMmK,88.21084074532097
diomjmUm,69.86989888462358
JYqZgDBv,66.05148748171133
PT6Ld7CS,69.06972524273428
o2oZM1il,61.770513859603184
YjJ4zVMa,55.764362843193275
ER04Y6q3,78.1368990749815
kM4Qbby4,77.80792305737329
BrKKe6al,58.76482369617578
xoaRtZ00,63.30957957128683
RWndLU41,75.17768118860401
CeaxJAKR,77.18793997074087
AxyJZjkR,80.57625496207818
E5qpWpoV,84.21353130114076
ais5bgXL,71.18247268159284
emfZBFmN,85.76960296424862
bwZYiYqO,56.50139320788709
P89vEqtT,74.15911787450034
epGDwnqG,73.1158705299676
4pC3ge0f,77.65660302463148
FkbqkavS,71.62639916411784
TRPMgUQG,74.47025176929147
GcD4Qy1v,70.06361202056151
3opWrnGW,84.10228821320345
URUGeosC,87.05753628424308
rSCvfpx6,65.72503154758084
sgsOyjNf,56.141404677291995
QEgybdSH,62.23144645988864
MaVomNrf,84.95450197479768
Q04sWJjj,65.35281949312676
xO16qxPd,85.68528309587579
un5dXOWL,73.59295639983948
PgKBZoNV,65.87991261813997
HBFxRnua,54.13936306693013
HWiKufBV,62.279080691099466
wVY9DUeS,69.28809453286217
MQEHFoRm,61.063511209415275
RgyiCmMD,64.35410487457077
fGp1qqet,76.15458704252677
04qOonv1,67.27328074213082
CzB3saRv,72.39063369420626
hDQ7rD0B,65.41284528993285
65a2G4YT,70.6319661526417
Hsjhzflr,77.01831209249274
C5b0P4kl,82.29786300099944
qzsafS4y,87.99600035087991
KF7JZWoX,80.72936078513183
Qu3zO3xG,80.4834149620703
MiJHoYlP,70.56771372465585
tWo77UTj,68.39606865655047
3i2GvHwC,84.88026843696385
yfnzEdjd,80.60827902709946
5uP9u7Hz,73.69017906040956
dRXcQ4vp,67.95368224118084
0ffecux0,63.148537194837445
6LCNYcF6,82.94721724979188
nGA887R8,74.47891408150733
qLePPtvo,77.41028380808868
xhKUhMW2,69.68461513323157
SYidamct,94.0751259806922
xlWenXvd,78.75967165104613
QEFcUQ0J,75.66057600970221
aXPshjex,91.93908485564612
s1582aq0,63.5213991853026
k3YP9khL,77.19767522769405
nh1tR9c9,79.18380003982305
2l0Pq7kw,85.17395154518928
tp2KhDDQ,88.84627648661649
n7zkESkR,92.37783399003355
nqxA17Xz,69.89436756361991
VE44Hjyx,79.58896567420057
bScFfJW3,70.56395063687917
xGAj0c9D,75.34158557934869
BADar8KE,93.30576199642934
7413ufuF,72.87801249084472
LyFwkuTk,68.37625214170194
Alf7Z38f,78.11845503006633
a9rKdARs,69.01931070701407
ATHmtBkm,76.38031405463903
S8aEnFQR,75.0716755174383
sOP8YLjq,63.3774297946312
w8r1BIXR,89.97306729566537
d0SKWFat,78.537323368177
gbjPzSLE,74.67830929850841
PTnDMy0Z,66.07633891314404
uS5efGuy,82.95006620891772
kotyr6VE,79.10635531406685
4rt7aEAS,64.7415438143547
S4WWBdMv,70.11921749858541
og5Q4Wfy,84.67369713179511
VJymnKTD,80.68799001251946
xneuDkhI,67.47814589813073
EWjWdtdJ,59.254747921829605
2Yga6RVz,85.13378314941052
Q4Ye9cKF,63.89325954123504
xj0iURwn,67.99034470362395
5GIGqro1,72.83027280026124
XCIgFCnh,63.58654639207578
fPulCbTL,98.60708069098331
hQItXjUU,75.9398923531258
vedKXDd0,65.72430187437641
uyr6kO8o,66.93058793627293
05MH94b6,60.93602605314938
zh46VvfA,85.9117880209026
qQ6Rr861,67.90013517787214
Fh3SZdGg,61.001840151510734
0KfWBDRb,67.86778447602127
e7bo1kop,68.60641996384562
vHsjdRjz,71.4050664207002
X4zKie7K,83.67859763555201
4MSvKiZY,70.65556891528847
oxTL4RbH,62.64248997150583
EifCpUmy,70.9461684499852
Wuyy1HB9,79.9459200809028
AblF7Xm6,64.99898862442966
ZCYBc4yD,68.63269667814046
Xz5jqPYf,82.43638455624429
i1oP3izi,49.81000525324582
B1SbN9p5,61.10551073953294
tjqXiIl5,80.38566976935071
HDHFZKMc,68.95514895166978
5a17Qd1U,73.65831058279426
JNPik1FE,72.01207945554815
TJg0eSrV,59.24205659158333
In9HguqU,79.89194787179449
WgApyyZU,69.74048997487077
UO2Y2ZeI,93.77605176958721
4yPEoBif,79.12305377110398
5NfasdBC,71.58176233619396
Khr1BJUD,60.69146800951532
GJ8kqwPz,68.82403699830749
r7Bt1vAq,66.32615479291967
f8UegMeb,80.693666239262555
CZZud51R,85.24606355309172
w7FHJqvd,69.11161192610363
KCR8l33s,66.26315450753779
1denoLfP,68.09470053488978
AKeQQmTm,70.10859192234206
cqg0qOfj,83.36169433055221
ErUTspP0,77.96358599935562
dLENXsWd,79.08648523881811
o5DPTQdw,72.41108952465065
kjsXkOQc,78.50886923051776
NZn8nVec,85.34652850466081
SngkIeix,73.21163203929234
OahDPb5j,89.93160163901575
iH4ztsYj,58.49562155509595
QvU7SJls,71.77580642452511
vzN9yc3H,67.25536529608026
VKm7C8SC,57.399373757189
jK1ffNWc,63.34577275058091
vaInW3H5,67.1750932299582
ZL8kjCHs,73.27398443054847
eN7M6S1E,70.82052448427099
J9q0bdsR,67.4592455084036
9tSKOYfV,66.20333137952503
RnSWSQ3h,75.46561292776505
tKYbHmrh,70.10766601980743
sNwtt8EY,64.5816028877496
0PzxaYr5,73.9247077031662
3IQ5GsgX,86.14957396120968
UUikvHwT,68.52875823415522
pCgWsEoR,76.29125363192522
zdf6PCjO,66.4471977764239
GCr8hf1A,87.97072702265388
E4e2GrTH,88.76531157564165
O4RpTeNY,82.523472426968155
dYCIK3zc,55.46458299646773
rgDVFMwx,68.99369687365159
q7x2yewx,77.49002158717896
GOGBXLBL,68.84510101228591
AtuN4HpN,77.49595529312121
MDHTAfQI,92.95084251519931
rhjZ3zEB,71.32644050302554
3nFyleJK,93.04195609005447
51Cgr1st,73.87488505359374
OTpcZlaf,81.83650395559091
zvuxhYhn,78.68068982718104
u84fO6MF,77.4042519083231
LPIAA06x,75.802338674277
